"ELEM_ID","ELEM_NAME","S_FROM_IP1","S_FROM_CLOSEST_IP","U","V","ELEMENT_APERTURE_ID","ELEM_APERTURE","ELEM_ELLIPSE_PARAM_A","ELEM_ELLIPSE_PARAM_B","ELEM_ELLIPSE_PARAM_C","ELEM_ELLIPSE_PARAM_D","BEAM","IP_NAME","HALF_CELL"
"272400","VACHB.6L8.C","23090.7198","-224.583","0.097","0","54743907","I","0.0315","0.0315","0.0315","0.0315","B2","IP8","6L8"
"1652494","VFCDO.A6L8.R","23090.7198","-224.583","0.097","0","54760155","I","0.0315","0.0315","0.0315","0.0315","B2","IP8","6L8"
"1652484","VFCDO.A6L8.B","23090.7198","-224.583","-0.097","0","54760143","E","0.0315","0.0315","0.0315","0.0315","B1","IP8","6L8"
"272400","VACHB.6L8.C","23090.7198","-224.583","-0.097","0","54743906","E","0.0315","0.0315","0.0315","0.0315","B1","IP8","6L8"
"1652494","VFCDO.A6L8.R","23090.7398","-224.563","0.097","0","54760156","I","0.0315","0.0315","0.0315","0.0315","B2","IP8","6L8"
"1652484","VFCDO.A6L8.B","23090.7398","-224.563","-0.097","0","54760144","E","0.0315","0.0315","0.0315","0.0315","B1","IP8","6L8"
"1053259","VMAOD.6L8.R","23090.7398","-224.563","0.097","0","54758147","I","0.0315","0.0315","0.0315","0.0315","B2","IP8","6L8"
"1053223","VMABC.6L8.B","23090.7398","-224.563","-0.097","0","54758099","E","0.0315","0.0315","0.0315","0.0315","B1","IP8","6L8"
"1053259","VMAOD.6L8.R","23090.9998","-224.303","0.097","0","54758148","I","0.05","0.05","0.05","0.05","B2","IP8","6L8"
"1053223","VMABC.6L8.B","23090.9998","-224.303","-0.097","0","54758100","E","0.0315","0.0315","0.0315","0.0315","B1","IP8","6L8"
"641174","VVGSH.B6L8.R","23090.9998","-224.303","0.097","0","54755001","I","0.05","0.05","0.05","0.05","B2","IP8","6L8"
"641162","VVGST.B6L8.B","23091.0048","-224.298","-0.097","0","54754987","E","0.0315","0.0315","0.0315","0.0315","B1","IP8","6L8"
"641162","VVGST.B6L8.B","23091.0798","-224.223","-0.097","0","54754988","E","0.0315","0.0315","0.0315","0.0315","B1","IP8","6L8"
"641174","VVGSH.B6L8.R","23091.0848","-224.218","0.097","0","54755002","I","0.05","0.05","0.05","0.05","B2","IP8","6L8"
"1053235","VMACD.6L8.B","23091.0848","-224.218","-0.097","0","54758115","E","0.0315","0.0315","0.0315","0.0315","B1","IP8","6L8"
"1053247","VMANC.6L8.R","23091.0848","-224.218","0.097","0","54758131","I","0.05","0.05","0.05","0.05","B2","IP8","6L8"
"272400","VACHB.6L8.C","23091.3748","-223.928","0.097","0","54743909","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"52998884","TCLIM.6L8.B2","23091.3748","-223.928","0.194","0","54766057","I","0.021","0.016","0.021","0.021","B2","IP8","6L8"
"52998872","TCLIM.6L8.B1","23091.3748","-223.928","0","0","54766053","IE","0.021","0.016","0.021","0.021","---","IP8","6L8"
"357149","TCLIM.6L8","23091.3748","-223.928","0.097","0","54744861","I","0.021","0.016","0.021","0.021","B2","IP8","6L8"
"1053235","VMACD.6L8.B","23091.3748","-223.928","-0.097","0","54758116","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"1053247","VMANC.6L8.R","23091.3748","-223.928","0.097","0","54758132","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272400","VACHB.6L8.C","23091.3748","-223.928","-0.097","0","54743908","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"52998884","TCLIM.6L8.B2","23091.3748","-223.928","0","0","54766056","IE","0.016","0.021","0.021","0.021","---","IP8","6L8"
"357149","TCLIM.6L8","23091.3748","-223.928","-0.097","0","54744860","E","0.016","0.021","0.021","0.021","B1","IP8","6L8"
"52998872","TCLIM.6L8.B1","23091.3748","-223.928","-0.194","0","54766052","E","0.016","0.021","0.021","0.021","B1","IP8","6L8"
"357149","TCLIM.6L8","23092.3748","-222.928","0.097","0","54744863","I","0.021","0.016","0.021","0.021","B2","IP8","6L8"
"52998872","TCLIM.6L8.B1","23092.3748","-222.928","0","0","54766055","IE","0.021","0.016","0.021","0.021","---","IP8","6L8"
"52998884","TCLIM.6L8.B2","23092.3748","-222.928","0.194","0","54766059","I","0.021","0.016","0.021","0.021","B2","IP8","6L8"
"52998872","TCLIM.6L8.B1","23092.3748","-222.928","-0.194","0","54766054","E","0.016","0.021","0.021","0.021","B1","IP8","6L8"
"357149","TCLIM.6L8","23092.3748","-222.928","-0.097","0","54744862","E","0.016","0.021","0.021","0.021","B1","IP8","6L8"
"52998884","TCLIM.6L8.B2","23092.3748","-222.928","0","0","54766058","IE","0.016","0.021","0.021","0.021","---","IP8","6L8"
"272403","VMAAB.E6L8.R","23092.3748","-222.928","0.097","0","54743910","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"628139","VMAAB.E6L8.B","23092.3748","-222.928","-0.097","0","54753839","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"628139","VMAAB.E6L8.B","23092.6748","-222.628","-0.097","0","54753840","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272403","VMAAB.E6L8.R","23092.6748","-222.628","0.097","0","54743911","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"382422","VCDQF.6L8.B","23092.6748","-222.628","-0.097","0","54745117","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"382407","VCDQE.6L8.R","23092.6748","-222.628","0.097","0","54745115","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"382407","VCDQE.6L8.R","23097.3598","-217.943","0.097","0","54745116","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"2069371","VAMTA.A6L8.R","23097.3598","-217.943","0.097","0","54760537","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"2081577","VMTIA.A6L8.R","23097.3598","-217.943","0.097","0","54760539","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"2069371","VAMTA.A6L8.R","23097.8798","-217.423","0.097","0","54760538","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"2081577","VMTIA.A6L8.R","23097.8798","-217.423","0.097","0","54760540","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"103751","TCLIB.6L8.B2","23097.8798","-217.423","0.097","0","54741639","I","0.04","0.03","0.04","0.04","B2","IP8","6L8"
"103751","TCLIB.6L8.B2","23099.3598","-215.943","0.097","0","54741640","I","0.04","0.03","0.04","0.04","B2","IP8","6L8"
"2081579","VMTIA.B6L8.R","23099.3598","-215.943","0.097","0","54760541","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"1090541","VAMTA.D6L8.R","23099.3598","-215.943","0.097","0","54759375","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"382422","VCDQF.6L8.B","23099.4198","-215.883","-0.097","0","54745118","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"382427","VAMLA.6L8.B","23099.4198","-215.883","-0.097","0","54745121","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"2081586","VMIAL.A6L8.B","23099.4198","-215.883","-0.097","0","54760545","E","0.08","0.08","0.08","0.08","B1","IP8","6L8"
"2081586","VMIAL.A6L8.B","23099.8198","-215.483","-0.097","0","54760546","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"382427","VAMLA.6L8.B","23099.8198","-215.483","-0.097","0","54745122","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272406","VCDQH.E6L8.B","23099.8198","-215.483","-0.097","0","54743912","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"1090541","VAMTA.D6L8.R","23099.8798","-215.423","0.097","0","54759376","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"2081579","VMTIA.B6L8.R","23099.8798","-215.423","0.097","0","54760542","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272407","VCDQG.E6L8.R","23099.8798","-215.423","0.097","0","54743914","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272407","VCDQG.E6L8.R","23106.8198","-208.483","0.097","0","54743915","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272406","VCDQH.E6L8.B","23106.8198","-208.483","-0.097","0","54743913","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272408","VMAAB.C6L8.B","23106.8198","-208.483","-0.097","0","54743916","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272409","VMAAB.C6L8.R","23106.8198","-208.483","0.097","0","54743918","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272408","VMAAB.C6L8.B","23107.1198","-208.183","-0.097","0","54743917","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272409","VMAAB.C6L8.R","23107.1198","-208.183","0.097","0","54743919","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272410","VCDBD.6L8.B","23107.1198","-208.183","-0.097","0","54743920","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272411","VCDBD.6L8.R","23107.1198","-208.183","0.097","0","54743922","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272410","VCDBD.6L8.B","23108.3178","-206.985","-0.097","0","54743921","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272411","VCDBD.6L8.R","23108.3178","-206.985","0.097","0","54743923","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"963592","VMAAE.B6L8.B","23108.3178","-206.985","-0.097","0","54757233","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"964088","VMAAF.B6L8.R","23108.3178","-206.985","0.097","0","54757359","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272412","VAMVD.6L8.B","23108.3178","-206.985","-0.097","0","54743924","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272413","VAMWD.6L8.R","23108.3178","-206.985","0.097","0","54743926","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"964088","VMAAF.B6L8.R","23108.6178","-206.685","0.097","0","54757360","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272412","VAMVD.6L8.B","23108.6178","-206.685","-0.097","0","54743925","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272413","VAMWD.6L8.R","23108.6178","-206.685","0.097","0","54743927","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"963592","VMAAE.B6L8.B","23108.6178","-206.685","-0.097","0","54757234","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272414","VCDFU.D6L8.B","23108.6178","-206.685","-0.097","0","54743928","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272415","VCDFU.D6L8.R","23108.6178","-206.685","0.097","0","54743930","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272414","VCDFU.D6L8.B","23110.8178","-204.485","-0.097","0","54743929","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272415","VCDFU.D6L8.R","23110.8178","-204.485","0.097","0","54743931","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"6153447","VCDFU.A6L8.R","23111.0178","-204.285","0.097","0","54764778","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"6153451","VCDFU.A6L8.B","23111.0178","-204.285","-0.097","0","54764782","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"6153451","VCDFU.A6L8.B","23113.2178","-202.085","-0.097","0","54764783","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"6153447","VCDFU.A6L8.R","23113.2178","-202.085","0.097","0","54764779","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"6153453","VCDFU.B6L8.B","23113.4178","-201.885","-0.097","0","54764784","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"6153449","VCDFU.B6L8.R","23113.4178","-201.885","0.097","0","54764780","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"6153449","VCDFU.B6L8.R","23115.6178","-199.685","0.097","0","54764781","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"6153453","VCDFU.B6L8.B","23115.6178","-199.685","-0.097","0","54764785","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272416","VMAAB.B6L8.B","23115.6178","-199.685","-0.097","0","54743932","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272417","VMAAB.B6L8.R","23115.6178","-199.685","0.097","0","54743934","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272416","VMAAB.B6L8.B","23115.9178","-199.385","-0.097","0","54743933","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272417","VMAAB.B6L8.R","23115.9178","-199.385","0.097","0","54743935","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272419","VCDA.C6L8.R","23115.9178","-199.385","0.097","0","54743938","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272418","VCDA.C6L8.B","23115.9178","-199.385","-0.097","0","54743936","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272419","VCDA.C6L8.R","23122.9178","-192.385","0.097","0","54743939","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272418","VCDA.C6L8.B","23122.9178","-192.385","-0.097","0","54743937","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"963950","VMAAF.A6L8.R","23122.9178","-192.385","0.097","0","54757335","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272420","VAMVC.6L8.B","23122.9178","-192.385","-0.097","0","54743940","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272421","VAMWC.6L8.R","23122.9178","-192.385","0.097","0","54743942","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"963438","VMAAE.A6L8.B","23122.9178","-192.385","-0.097","0","54757229","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272421","VAMWC.6L8.R","23123.2178","-192.085","0.097","0","54743943","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272420","VAMVC.6L8.B","23123.2178","-192.085","-0.097","0","54743941","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"963438","VMAAE.A6L8.B","23123.2178","-192.085","-0.097","0","54757230","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"963950","VMAAF.A6L8.R","23123.2178","-192.085","0.097","0","54757336","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272423","VCDA.B6L8.R","23123.2178","-192.085","0.097","0","54743946","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272422","VCDA.B6L8.B","23123.2178","-192.085","-0.097","0","54743944","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272422","VCDA.B6L8.B","23130.2178","-185.085","-0.097","0","54743945","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272423","VCDA.B6L8.R","23130.2178","-185.085","0.097","0","54743947","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272424","VMAAB.A6L8.B","23130.2178","-185.085","-0.097","0","54743948","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272425","VMAAB.A6L8.R","23130.2178","-185.085","0.097","0","54743950","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272424","VMAAB.A6L8.B","23130.5178","-184.785","-0.097","0","54743949","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272425","VMAAB.A6L8.R","23130.5178","-184.785","0.097","0","54743951","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272426","VCDA.A6L8.B","23130.5178","-184.785","-0.097","0","54743952","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272427","VCDA.A6L8.R","23130.5178","-184.785","0.097","0","54743954","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"272426","VCDA.A6L8.B","23137.5178","-177.785","-0.097","0","54743953","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"272427","VCDA.A6L8.R","23137.5178","-177.785","0.097","0","54743955","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"1053385","VMAND.6L8.R","23137.5178","-177.785","0.097","0","54758359","I","0.04","0.04","0.04","0.04","B2","IP8","6L8"
"1053369","VMACC.6L8.B","23137.5178","-177.785","-0.097","0","54758327","E","0.04","0.04","0.04","0.04","B1","IP8","6L8"
"1053369","VMACC.6L8.B","23137.8078","-177.495","-0.097","0","54758328","E","0.0315","0.0315","0.0315","0.0315","B1","IP8","6L8"
"1053385","VMAND.6L8.R","23137.8078","-177.495","0.097","0","54758360","I","0.05","0.05","0.05","0.05","B2","IP8","6L8"
"641280","VVGSH.A6L8.R","23137.8078","-177.495","0.097","0","54755075","I","0.05","0.05","0.05","0.05","B2","IP8","6L8"
"641258","VVGST.A6L8.B","23137.8128","-177.49","-0.097","0","54755035","E","0.0315","0.0315","0.0315","0.0315","B1","IP8","6L8"
"641258","VVGST.A6L8.B","23137.8878","-177.415","-0.097","0","54755036","E","0.0315","0.0315","0.0315","0.0315","B1","IP8","6L8"
"641280","VVGSH.A6L8.R","23137.8928","-177.41","0.097","0","54755076","I","0.05","0.05","0.05","0.05","B2","IP8","6L8"
"1053353","VMABD.6L8.B","23137.8928","-177.41","-0.097","0","54758295","E","0.0315","0.0315","0.0315","0.0315","B1","IP8","6L8"
"1053401","VMAOC.6L8.R","23137.8928","-177.41","0.097","0","54758391","I","0.05","0.05","0.05","0.05","B2","IP8","6L8"
"1053353","VMABD.6L8.B","23138.1528","-177.15","-0.097","0","54758296","E","0.0315","0.0315","0.0315","0.0315","B1","IP8","6L8"
"1053401","VMAOC.6L8.R","23138.1528","-177.15","0.097","0","54758392","I","0.0315","0.0315","0.0315","0.0315","B2","IP8","6L8"
"1653801","VFCDO.B6L8.R","23138.1528","-177.15","0.097","0","54760259","I","0.0315","0.0315","0.0315","0.0315","B2","IP8","6L8"
"1653795","VFCDO.B6L8.B","23138.1528","-177.15","-0.097","0","54760255","E","0.0315","0.0315","0.0315","0.0315","B1","IP8","6L8"
"1653795","VFCDO.B6L8.B","23138.1728","-177.13","-0.097","0","54760256","E","0.0315","0.0315","0.0315","0.0315","B1","IP8","6L8"
"1653801","VFCDO.B6L8.R","23138.1728","-177.13","0.097","0","54760260","I","0.0315","0.0315","0.0315","0.0315","B2","IP8","6L8"
"55444425","VSSB.5L8.B","23138.524929","-176.777871","-0.097","0","55444786","E","0.0226","0.0177","0.0226","0.0226","B1","IP8","5L8"
"55444405","VSSB.5L8.R","23138.524929","-176.777871","0.097","0","55444784","I","0.0177","0.0226","0.0226","0.0226","B2","IP8","5L8"
"55444405","VSSB.5L8.R","23150.314029","-164.988771","0.097","0","55444785","I","0.0177","0.0226","0.0226","0.0226","B2","IP8","5L8"
