"ELEM_ID","ELEM_NAME","S_FROM_IP1","S_FROM_CLOSEST_IP","U","V","ELEMENT_APERTURE_ID","ELEM_APERTURE","ELEM_ELLIPSE_PARAM_A","ELEM_ELLIPSE_PARAM_B","ELEM_ELLIPSE_PARAM_C","ELEM_ELLIPSE_PARAM_D","BEAM","IP_NAME","HALF_CELL"
"637502","VCDCH.7L4.B","9736.9662","-260.115","0.097","0","54754387","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637457","VCDCH.7L4.R","9743.6662","-253.415","-0.097","0","54754298","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637502","VCDCH.7L4.B","9743.6662","-253.415","0.097","0","54754388","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637501","VMAAB.G7L4.B","9743.6662","-253.415","0.097","0","54754385","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637456","VMAAB.G7L4.R","9743.6662","-253.415","-0.097","0","54754295","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637456","VMAAB.G7L4.R","9743.9662","-253.115","-0.097","0","54754296","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637501","VMAAB.G7L4.B","9743.9662","-253.115","0.097","0","54754386","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637500","VCDA.J7L4.B","9743.9662","-253.115","0.097","0","54754383","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637455","VCDA.J7L4.R","9743.9662","-253.115","-0.097","0","54754293","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637455","VCDA.J7L4.R","9750.9662","-246.115","-0.097","0","54754294","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637500","VCDA.J7L4.B","9750.9662","-246.115","0.097","0","54754384","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637499","VMAAB.F7L4.B","9750.9662","-246.115","0.097","0","54754381","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637454","VMAAB.F7L4.R","9750.9662","-246.115","-0.097","0","54754291","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637454","VMAAB.F7L4.R","9751.2662","-245.815","-0.097","0","54754292","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637499","VMAAB.F7L4.B","9751.2662","-245.815","0.097","0","54754382","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637498","VCDA.I7L4.B","9751.2662","-245.815","0.097","0","54754379","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637453","VCDA.I7L4.R","9751.2662","-245.815","-0.097","0","54754289","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637453","VCDA.I7L4.R","9758.2662","-238.815","-0.097","0","54754290","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637498","VCDA.I7L4.B","9758.2662","-238.815","0.097","0","54754380","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"873942","VMAAE.C7L4.R","9758.2662","-238.815","-0.097","0","54756791","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637446","VAMVD.B7L4.R","9758.2662","-238.815","-0.097","0","54754283","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637497","VMAAB.E7L4.B","9758.2662","-238.815","0.097","0","54754377","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637446","VAMVD.B7L4.R","9758.5662","-238.515","-0.097","0","54754284","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"873942","VMAAE.C7L4.R","9758.5662","-238.515","-0.097","0","54756792","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637497","VMAAB.E7L4.B","9758.5662","-238.515","0.097","0","54754378","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637451","VCDA.H7L4.R","9758.5662","-238.515","-0.097","0","54754287","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637496","VCDA.H7L4.B","9758.5662","-238.515","0.097","0","54754375","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637496","VCDA.H7L4.B","9765.5662","-231.515","0.097","0","54754376","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637451","VCDA.H7L4.R","9765.5662","-231.515","-0.097","0","54754288","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"963320","VMANC.B7L4.R","9765.5662","-231.515","-0.097","0","54757199","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"963898","VMAAF.D7L4.B","9765.5662","-231.515","0.097","0","54757325","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637495","VAMFA.B7L4.B","9765.5662","-231.515","0.097","0","54754373","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"963898","VMAAF.D7L4.B","9765.8662","-231.215","0.097","0","54757326","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637495","VAMFA.B7L4.B","9765.8662","-231.215","0.097","0","54754374","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"963320","VMANC.B7L4.R","9765.8662","-231.215","-0.097","0","54757200","E","0.05","0.05","0.05","0.05","B2","IP4","7L4"
"637494","VCDA.G7L4.B","9765.8662","-231.215","0.097","0","54754371","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"963286","VVGSW.B7L4.R","9765.8662","-231.215","-0.097","0","54757191","E","0.05","0.05","0.05","0.05","B2","IP4","7L4"
"963286","VVGSW.B7L4.R","9765.9512","-231.13","-0.097","0","54757192","E","0.05","0.05","0.05","0.05","B2","IP4","7L4"
"12984293","VMAND.A7L4.R","9765.9512","-231.13","-0.097","0","54764899","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"12984293","VMAND.A7L4.R","9766.2112","-230.87","-0.097","0","54764900","E","0.05","0.05","0.05","0.05","B2","IP4","7L4"
"637448","VAMFQ.D7L4.R","9770.4542","-226.627","-0.097","0","54754285","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"12984760","VMAAF.A7L4.R","9770.4542","-226.627","-0.097","0","54764901","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637448","VAMFQ.D7L4.R","9770.7542","-226.327","-0.097","0","54754286","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"12984760","VMAAF.A7L4.R","9770.7542","-226.327","-0.097","0","54764902","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637494","VCDA.G7L4.B","9772.8662","-224.215","0.097","0","54754372","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"12984764","VMAAF.C7L4.R","9772.8662","-224.215","-0.097","0","54764905","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"12984245","VAMFQ.B7L4.R","9772.8662","-224.215","-0.097","0","54764897","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637493","VMAAB.D7L4.B","9772.8662","-224.215","0.097","0","54754369","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"12984764","VMAAF.C7L4.R","9773.1662","-223.915","-0.097","0","54764906","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"12984245","VAMFQ.B7L4.R","9773.1662","-223.915","-0.097","0","54764898","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637493","VMAAB.D7L4.B","9773.1662","-223.915","0.097","0","54754370","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637492","VCDA.F7L4.B","9773.1662","-223.915","0.097","0","54754367","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"12984244","VMAAA.C7L4.R","9776.9722","-220.109","-0.097","0","54764895","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"12984244","VMAAA.C7L4.R","9777.1722","-219.909","-0.097","0","54764896","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"12984762","VMAAF.B7L4.R","9778.3962","-218.685","-0.097","0","54764903","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"12984243","VAMFQ.A7L4.R","9778.3962","-218.685","-0.097","0","54764893","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"12984243","VAMFQ.A7L4.R","9778.6962","-218.385","-0.097","0","54764894","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"12984762","VMAAF.B7L4.R","9778.6962","-218.385","-0.097","0","54764904","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637492","VCDA.F7L4.B","9780.1662","-216.915","0.097","0","54754368","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637491","VAMWD.7L4.B","9780.1662","-216.915","0.097","0","54754365","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"874620","VMAAF.C7L4.B","9780.1662","-216.915","0.097","0","54756797","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"12984766","VMAAF.D7L4.R","9780.1662","-216.915","-0.097","0","54764907","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637491","VAMWD.7L4.B","9780.4662","-216.615","0.097","0","54754366","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"874620","VMAAF.C7L4.B","9780.4662","-216.615","0.097","0","54756798","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"12984766","VMAAF.D7L4.R","9780.4662","-216.615","-0.097","0","54764908","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637490","VCDA.E7L4.B","9780.4662","-216.615","0.097","0","54754363","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637445","VCDA.E7L4.R","9780.4662","-216.615","-0.097","0","54754281","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637445","VCDA.E7L4.R","9787.4662","-209.615","-0.097","0","54754282","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637490","VCDA.E7L4.B","9787.4662","-209.615","0.097","0","54754364","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637489","VMAAB.C7L4.B","9787.4662","-209.615","0.097","0","54754361","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637444","VMAAB.C7L4.R","9787.4662","-209.615","-0.097","0","54754279","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637489","VMAAB.C7L4.B","9787.7662","-209.315","0.097","0","54754362","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637444","VMAAB.C7L4.R","9787.7662","-209.315","-0.097","0","54754280","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637488","VCDA.D7L4.B","9787.7662","-209.315","0.097","0","54754359","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"963250","VVGSW.A7L4.R","9794.7012","-202.38","-0.097","0","54757189","E","0.05","0.05","0.05","0.05","B2","IP4","7L4"
"637488","VCDA.D7L4.B","9794.7662","-202.315","0.097","0","54754360","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"963896","VMAAF.B7L4.B","9794.7662","-202.315","0.097","0","54757323","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637487","VAMFA.A7L4.B","9794.7662","-202.315","0.097","0","54754357","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"963250","VVGSW.A7L4.R","9794.7862","-202.295","-0.097","0","54757190","E","0.05","0.05","0.05","0.05","B2","IP4","7L4"
"637487","VAMFA.A7L4.B","9795.0662","-202.015","0.097","0","54754358","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"963896","VMAAF.B7L4.B","9795.0662","-202.015","0.097","0","54757324","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637486","VCDA.C7L4.B","9795.0662","-202.015","0.097","0","54754355","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637441","VCDA.C7L4.R","9795.0662","-202.015","-0.097","0","54754277","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637486","VCDA.C7L4.B","9802.0662","-195.015","0.097","0","54754356","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637441","VCDA.C7L4.R","9802.0662","-195.015","-0.097","0","54754278","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637485","VMAAB.B7L4.B","9802.0662","-195.015","0.097","0","54754353","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637440","VMAAB.B7L4.R","9802.0662","-195.015","-0.097","0","54754275","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637485","VMAAB.B7L4.B","9802.3662","-194.715","0.097","0","54754354","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637440","VMAAB.B7L4.R","9802.3662","-194.715","-0.097","0","54754276","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637484","VCDA.B7L4.B","9802.3662","-194.715","0.097","0","54754351","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637439","VCDA.B7L4.R","9802.3662","-194.715","-0.097","0","54754273","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637484","VCDA.B7L4.B","9809.3662","-187.715","0.097","0","54754352","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637439","VCDA.B7L4.R","9809.3662","-187.715","-0.097","0","54754274","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637483","VAMWB.7L4.B","9809.3662","-187.715","0.097","0","54754349","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"785453","VMAAE.A7L4.R","9809.3662","-187.715","-0.097","0","54755900","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637438","VAMVD.A7L4.R","9809.3662","-187.715","-0.097","0","54754271","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"964680","VMAAF.A7L4.B","9809.3662","-187.715","0.097","0","54757471","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"964680","VMAAF.A7L4.B","9809.6662","-187.415","0.097","0","54757472","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637438","VAMVD.A7L4.R","9809.6662","-187.415","-0.097","0","54754272","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"785453","VMAAE.A7L4.R","9809.6662","-187.415","-0.097","0","54755901","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637483","VAMWB.7L4.B","9809.6662","-187.415","0.097","0","54754350","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637482","VCDA.A7L4.B","9809.6662","-187.415","0.097","0","54754347","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637437","VCDA.A7L4.R","9809.6662","-187.415","-0.097","0","54754269","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637482","VCDA.A7L4.B","9816.6662","-180.415","0.097","0","54754348","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637437","VCDA.A7L4.R","9816.6662","-180.415","-0.097","0","54754270","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637436","VMAAB.A7L4.R","9816.6662","-180.415","-0.097","0","54754267","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637481","VMAAB.A7L4.B","9816.6662","-180.415","0.097","0","54754345","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637481","VMAAB.A7L4.B","9816.9662","-180.115","0.097","0","54754346","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637436","VMAAB.A7L4.R","9816.9662","-180.115","-0.097","0","54754268","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637480","VCDEA.7L4.B","9816.9662","-180.115","0.097","0","54754343","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"637403","VCDFL.7L4.R","9816.9662","-180.115","-0.097","0","54754187","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637403","VCDFL.7L4.R","9821.8292","-175.252","-0.097","0","54754188","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637402","VMAAA.B7L4.R","9821.8292","-175.252","-0.097","0","54754185","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637402","VMAAA.B7L4.R","9822.0292","-175.052","-0.097","0","54754186","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"635725","BPLH.B7L4.B2","9822.0292","-175.052","-0.097","0","54753973","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"635725","BPLH.B7L4.B2","9822.6292","-174.452","-0.097","0","54753974","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637384","VMAAA.A7L4.R","9822.6292","-174.452","-0.097","0","54754149","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637384","VMAAA.A7L4.R","9822.8292","-174.252","-0.097","0","54754150","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"635726","BPLH.A7L4.B2","9822.8292","-174.252","-0.097","0","54753975","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"635726","BPLH.A7L4.B2","9823.4292","-173.652","-0.097","0","54753976","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637383","VCDDS.7L4.R","9823.4292","-173.652","-0.097","0","54754147","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637383","VCDDS.7L4.R","9823.6292","-173.452","-0.097","0","54754148","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"637480","VCDEA.7L4.B","9823.6292","-173.452","0.097","0","54754344","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"1053365","VMACC.7L4.R","9823.6292","-173.452","-0.097","0","54758319","E","0.04","0.04","0.04","0.04","B2","IP4","7L4"
"1053381","VMAND.7L4.B","9823.6292","-173.452","0.097","0","54758351","I","0.04","0.04","0.04","0.04","B1","IP4","7L4"
"1053365","VMACC.7L4.R","9823.9192","-173.162","-0.097","0","54758320","E","0.0315","0.0315","0.0315","0.0315","B2","IP4","7L4"
"1053381","VMAND.7L4.B","9823.9192","-173.162","0.097","0","54758352","I","0.05","0.05","0.05","0.05","B1","IP4","7L4"
"641274","VVGSH.7L4.B","9823.9192","-173.162","0.097","0","54755063","I","0.05","0.05","0.05","0.05","B1","IP4","7L4"
"641252","VVGST.A7L4.R","9823.9242","-173.157","-0.097","0","54755023","E","0.0315","0.0315","0.0315","0.0315","B2","IP4","7L4"
"641252","VVGST.A7L4.R","9823.9992","-173.082","-0.097","0","54755024","E","0.0315","0.0315","0.0315","0.0315","B2","IP4","7L4"
"641274","VVGSH.7L4.B","9824.0042","-173.077","0.097","0","54755064","I","0.05","0.05","0.05","0.05","B1","IP4","7L4"
"1053349","VMABD.7L4.R","9824.0042","-173.077","-0.097","0","54758287","E","0.0315","0.0315","0.0315","0.0315","B2","IP4","7L4"
"1053397","VMAOC.7L4.B","9824.0042","-173.077","0.097","0","54758383","I","0.05","0.05","0.05","0.05","B1","IP4","7L4"
"1053349","VMABD.7L4.R","9824.2642","-172.817","-0.097","0","54758288","E","0.0315","0.0315","0.0315","0.0315","B2","IP4","7L4"
"1053397","VMAOC.7L4.B","9824.2642","-172.817","0.097","0","54758384","I","0.0315","0.0315","0.0315","0.0315","B1","IP4","7L4"
"1653809","VFCDO.A7L4.R","9824.2642","-172.817","-0.097","0","54760263","E","0.0315","0.0315","0.0315","0.0315","B2","IP4","7L4"
"1653811","VFCDO.A7L4.B","9824.2642","-172.817","0.097","0","54760267","I","0.0315","0.0315","0.0315","0.0315","B1","IP4","7L4"
"1653809","VFCDO.A7L4.R","9824.2842","-172.797","-0.097","0","54760264","E","0.0315","0.0315","0.0315","0.0315","B2","IP4","7L4"
"1653811","VFCDO.A7L4.B","9824.2842","-172.797","0.097","0","54760268","I","0.0315","0.0315","0.0315","0.0315","B1","IP4","7L4"
"298213","BPMYB.6L4.B1","9824.6202","-172.461","0.097","0","54744820","I","0.03","0.03","0.03","0.03","B1","IP4","6L4"
"244702","BPMYA.6L4.B2","9824.6202","-172.461","-0.097","0","54742569","E","0.03","0.03","0.03","0.03","B2","IP4","6L4"
"244702","BPMYA.6L4.B2","9824.7882","-172.293","-0.097","0","54742570","E","0.03","0.03","0.03","0.03","B2","IP4","6L4"
"298213","BPMYB.6L4.B1","9824.7882","-172.293","0.097","0","54744821","I","0.03","0.03","0.03","0.03","B1","IP4","6L4"
"391587","VSSG.6L4.B","9824.812226","-172.268974","0.097","0","54745979","I","0.0241","0.029","0.029","0.029","B1","IP4","6L4"
"391588","VSSG.6L4.R","9824.812226","-172.268974","-0.097","0","54745981","E","0.029","0.0241","0.029","0.029","B2","IP4","6L4"
"391588","VSSG.6L4.R","9830.897926","-166.183274","-0.097","0","54745982","E","0.029","0.0241","0.029","0.029","B2","IP4","6L4"
"391587","VSSG.6L4.B","9830.897926","-166.183274","0.097","0","54745980","I","0.0241","0.029","0.029","0.029","B1","IP4","6L4"
"1652501","VFCDO.A6L4.B","9831.2382","-165.843","0.097","0","54760163","I","0.0315","0.0315","0.0315","0.0315","B1","IP4","6L4"
"1652499","VFCDO.A6L4.R","9831.2382","-165.843","-0.097","0","54760159","E","0.0315","0.0315","0.0315","0.0315","B2","IP4","6L4"
"1652501","VFCDO.A6L4.B","9831.2582","-165.823","0.097","0","54760164","I","0.0315","0.0315","0.0315","0.0315","B1","IP4","6L4"
"1652499","VFCDO.A6L4.R","9831.2582","-165.823","-0.097","0","54760160","E","0.0315","0.0315","0.0315","0.0315","B2","IP4","6L4"
"1053221","VMABC.6L4.R","9831.2582","-165.823","-0.097","0","54758095","E","0.0315","0.0315","0.0315","0.0315","B2","IP4","6L4"
"1053257","VMAOD.6L4.B","9831.2582","-165.823","0.097","0","54758143","I","0.0315","0.0315","0.0315","0.0315","B1","IP4","6L4"
"1053221","VMABC.6L4.R","9831.5182","-165.563","-0.097","0","54758096","E","0.0315","0.0315","0.0315","0.0315","B2","IP4","6L4"
"1053257","VMAOD.6L4.B","9831.5182","-165.563","0.097","0","54758144","I","0.05","0.05","0.05","0.05","B1","IP4","6L4"
"641172","VVGSH.B6L4.B","9831.5182","-165.563","0.097","0","54754997","I","0.05","0.05","0.05","0.05","B1","IP4","6L4"
"641160","VVGST.B6L4.R","9831.5232","-165.558","-0.097","0","54754983","E","0.0315","0.0315","0.0315","0.0315","B2","IP4","6L4"
"641160","VVGST.B6L4.R","9831.5982","-165.483","-0.097","0","54754984","E","0.0315","0.0315","0.0315","0.0315","B2","IP4","6L4"
"641172","VVGSH.B6L4.B","9831.6032","-165.478","0.097","0","54754998","I","0.05","0.05","0.05","0.05","B1","IP4","6L4"
"1053245","VMANC.6L4.B","9831.6032","-165.478","0.097","0","54758127","I","0.05","0.05","0.05","0.05","B1","IP4","6L4"
"1053233","VMACD.6L4.R","9831.6032","-165.478","-0.097","0","54758111","E","0.0315","0.0315","0.0315","0.0315","B2","IP4","6L4"
"1053233","VMACD.6L4.R","9831.8932","-165.188","-0.097","0","54758112","E","0.04","0.04","0.04","0.04","B2","IP4","6L4"
"1053245","VMANC.6L4.B","9831.8932","-165.188","0.097","0","54758128","I","0.04","0.04","0.04","0.04","B1","IP4","6L4"
"637401","VCDA.6L4.R","9831.8932","-165.188","-0.097","0","54754183","E","0.04","0.04","0.04","0.04","B2","IP4","6L4"
"637415","VCDDS.B6L4.B","9831.8932","-165.188","0.097","0","54754211","I","0.04","0.04","0.04","0.04","B1","IP4","6L4"
