"ELEM_ID","ELEM_NAME","S_FROM_IP1","S_FROM_CLOSEST_IP","U","V","ELEMENT_APERTURE_ID","ELEM_APERTURE","ELEM_ELLIPSE_PARAM_A","ELEM_ELLIPSE_PARAM_B","ELEM_ELLIPSE_PARAM_C","ELEM_ELLIPSE_PARAM_D","BEAM","IP_NAME","HALF_CELL"
"1053265","VMAOD.6L2.R","3096.2144","-236.146","0.097","0","54758155","I","0.0315","0.0315","0.0315","0.0315","B2","IP2","6L2"
"1053229","VMABC.6L2.B","3096.2144","-236.146","-0.097","0","54758107","E","0.0315","0.0315","0.0315","0.0315","B1","IP2","6L2"
"1053229","VMABC.6L2.B","3096.4744","-235.886","-0.097","0","54758108","E","0.0315","0.0315","0.0315","0.0315","B1","IP2","6L2"
"1053265","VMAOD.6L2.R","3096.4744","-235.886","0.097","0","54758156","I","0.05","0.05","0.05","0.05","B2","IP2","6L2"
"641180","VVGSH.B6L2.R","3096.4744","-235.886","0.097","0","54755009","I","0.05","0.05","0.05","0.05","B2","IP2","6L2"
"641168","VVGST.B6L2.B","3096.4794","-235.881","-0.097","0","54754995","E","0.0315","0.0315","0.0315","0.0315","B1","IP2","6L2"
"641168","VVGST.B6L2.B","3096.5544","-235.806","-0.097","0","54754996","E","0.0315","0.0315","0.0315","0.0315","B1","IP2","6L2"
"641180","VVGSH.B6L2.R","3096.5594","-235.801","0.097","0","54755010","I","0.05","0.05","0.05","0.05","B2","IP2","6L2"
"1053253","VMANC.6L2.R","3096.5594","-235.801","0.097","0","54758139","I","0.05","0.05","0.05","0.05","B2","IP2","6L2"
"1053241","VMACD.6L2.B","3096.5594","-235.801","-0.097","0","54758123","E","0.0315","0.0315","0.0315","0.0315","B1","IP2","6L2"
"283335","VACHB.6L2.C","3096.8494","-235.511","0.097","0","54744656","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"1053241","VMACD.6L2.B","3096.8494","-235.511","-0.097","0","54758124","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"1053253","VMANC.6L2.R","3096.8494","-235.511","0.097","0","54758140","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283335","VACHB.6L2.C","3096.8494","-235.511","-0.097","0","54744655","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"283336","VCDA.D6L2.R","3096.8494","-235.511","0.097","0","54744657","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283396","VCDFB.6L2.B","3096.8494","-235.511","-0.097","0","54744726","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"283396","VCDFB.6L2.B","3100.7494","-231.611","-0.097","0","54744727","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"963598","VMAAE.6L2.B","3100.7494","-231.611","-0.097","0","54757237","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"283397","VAMVB.6L2.B","3100.7494","-231.611","-0.097","0","54744728","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"963598","VMAAE.6L2.B","3101.0494","-231.311","-0.097","0","54757238","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"283397","VAMVB.6L2.B","3101.0494","-231.311","-0.097","0","54744729","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"1744030","VCDA.B6L2.B","3101.0494","-231.311","-0.097","0","54760393","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"283336","VCDA.D6L2.R","3103.8494","-228.511","0.097","0","54744658","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283337","VAMWB.6L2.R","3103.8494","-228.511","0.097","0","54744659","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"964094","VMAAF.C6L2.R","3103.8494","-228.511","0.097","0","54757363","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283337","VAMWB.6L2.R","3104.1494","-228.211","0.097","0","54744660","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"964094","VMAAF.C6L2.R","3104.1494","-228.211","0.097","0","54757364","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283338","VCDA.C6L2.R","3104.1494","-228.211","0.097","0","54744661","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"1744030","VCDA.B6L2.B","3108.0494","-224.311","-0.097","0","54760394","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"1744031","VMAAB.A6L2.B","3108.0494","-224.311","-0.097","0","54760395","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"1744031","VMAAB.A6L2.B","3108.3494","-224.011","-0.097","0","54760396","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"283398","VCDEL.B6L2.B","3108.3494","-224.011","-0.097","0","54744730","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"283398","VCDEL.B6L2.B","3111.1494","-221.211","-0.097","0","54744731","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"283338","VCDA.C6L2.R","3111.1494","-221.211","0.097","0","54744662","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283339","VAMFA.6L2.R","3111.1494","-221.211","0.097","0","54744663","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"964096","VMAAF.B6L2.R","3111.1494","-221.211","0.097","0","54757365","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283399","VMAAB.B6L2.B","3111.1494","-221.211","-0.097","0","54744732","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"283339","VAMFA.6L2.R","3111.4494","-220.911","0.097","0","54744664","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283399","VMAAB.B6L2.B","3111.4494","-220.911","-0.097","0","54744733","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"964096","VMAAF.B6L2.R","3111.4494","-220.911","0.097","0","54757366","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283340","VCDDP.6L2.R","3111.4494","-220.911","0.097","0","54744665","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283400","VCDDJ.6L2.B","3111.4494","-220.911","-0.097","0","54744734","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"283400","VCDDJ.6L2.B","3117.1624","-215.198","-0.097","0","54744735","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"283341","VMAAA.6L2.B","3117.1624","-215.198","-0.097","0","54744667","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"283340","VCDDP.6L2.R","3117.2624","-215.098","0.097","0","54744666","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"1470296","VMZAE.6L2.R","3117.2624","-215.098","0.097","0","54759621","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283341","VMAAA.6L2.B","3117.3624","-214.998","-0.097","0","54744668","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"1470295","VCTCW.6L2.B","3117.3624","-214.998","-0.097","0","54759619","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"1470295","VCTCW.6L2.B","3117.5624","-214.798","-0.097","0","54759620","E","0.0285","0.0285","0.0285","0.0285","B1","IP2","6L2"
"1470296","VMZAE.6L2.R","3117.5624","-214.798","0.097","0","54759622","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"589435","VCSIM.E6L2.R","3117.5624","-214.798","0.097","-0.00609","54753059","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"589420","VCSIG.6L2.B","3117.5624","-214.798","-0.097","-0.00609","54753045","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"589435","VCSIM.E6L2.R","3121.712397046","-210.648002954","0.097","-0.001138462","54753060","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"589420","VCSIG.6L2.B","3121.712397046","-210.648002954","-0.097","-0.001138462","54753046","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"1470301","VMAPB.D6L2.R","3121.7124","-210.648","0.097","0","54759631","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"283342","VAMSE.B6L2.B","3121.7124","-210.648","-0.097","-0.0295","54744669","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"283342","VAMSE.B6L2.B","3122.0124","-210.348","-0.097","-0.0295","54744670","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"1470301","VMAPB.D6L2.R","3122.0124","-210.348","0.097","0","54759632","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"589418","VCSIF.6L2.B","3122.0124","-210.348","-0.097","-0.000781","54753043","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"589437","VCSIM.D6L2.R","3122.0124","-210.348","0.097","-0.000781","54753061","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"589418","VCSIF.6L2.B","3126.162397046","-206.198002954","-0.097","0.004170538","54753044","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"589437","VCSIM.D6L2.R","3126.162397046","-206.198002954","0.097","0.004170538","54753062","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"1470300","VMAPB.C6L2.R","3126.1624","-206.198","0.097","0","54759629","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"283343","VAMSE.A6L2.B","3126.1624","-206.198","-0.097","-0.0295","54744671","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"1470300","VMAPB.C6L2.R","3126.4624","-205.898","0.097","0","54759630","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"283343","VAMSE.A6L2.B","3126.4624","-205.898","-0.097","-0.0295","54744672","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"589439","VCSIM.C6L2.R","3126.4624","-205.898","0.097","0.004528","54753063","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"589416","VCSIE.6L2.B","3126.4624","-205.898","-0.097","0.004528","54753041","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"589439","VCSIM.C6L2.R","3130.612397046","-201.748002954","0.097","0.009479538","54753064","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"589416","VCSIE.6L2.B","3130.612397046","-201.748002954","-0.097","0.009479538","54753042","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"283344","VAMSC.6L2.B","3130.6124","-201.748","-0.097","-0.0295","54744673","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"1470299","VCTDA.B6L2.R","3130.6124","-201.748","0.097","0","54759627","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"1470299","VCTDA.B6L2.R","3130.7624","-201.598","0.097","0","54759628","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"283344","VAMSC.6L2.B","3130.9124","-201.448","-0.097","-0.0295","54744674","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"589402","VCSIM.B6L2.R","3130.9124","-201.448","0.097","0.000331","54753029","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"589406","VCSID.6L2.B","3130.9124","-201.448","-0.097","0.000331","54753035","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"589406","VCSID.6L2.B","3135.062397047","-197.298002953","-0.097","0.005281524","54753036","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"589402","VCSIM.B6L2.R","3135.062397047","-197.298002953","0.097","0.005281524","54753030","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"283345","VAMSB.6L2.B","3135.0624","-197.298","-0.097","0.02","54744675","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"1470298","VMAPB.A6L2.R","3135.0624","-197.298","0.097","0","54759625","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"1470298","VMAPB.A6L2.R","3135.3624","-196.998","0.097","0","54759626","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"283345","VAMSB.6L2.B","3135.3624","-196.998","-0.097","0.02","54744676","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"589405","VCSIC.6L2.B","3135.3624","-196.998","-0.097","0.005639","54753033","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"589404","VCSIM.A6L2.R","3135.3624","-196.998","0.097","0.005639","54753031","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"589405","VCSIC.6L2.B","3139.512397047","-192.848002953","-0.097","0.010589524","54753034","E","0.0295","0.0295","0.0295","0.0295","B1","IP2","6L2"
"589404","VCSIM.A6L2.R","3139.512397047","-192.848002953","0.097","0.010589524","54753032","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"1541299","VMZAF.6L2.R","3139.5124","-192.848","0.097","0","54759715","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"1470297","VAMEF.6L2.R","3139.5124","-192.848","0.097","0","54759623","I","0.0285","0.0285","0.0285","0.0285","B2","IP2","6L2"
"55466069","VAMSF.6L2.B","3139.5124","-192.848","-0.1325","-0.00585","55473939","E","0.029","0.029","0.029","0.029","B1","IP2","6L2"
"55466133","VMSIO.6L2.B","3139.5124","-192.848","-0.1325","-0.00585","55473943","E","0.029","0.029","0.029","0.029","B1","IP2","6L2"
"55466069","VAMSF.6L2.B","3139.6504","-192.71","-0.1325","-0.00585","55473940","E","0.029","0.029","0.029","0.029","B1","IP2","6L2"
"55466133","VMSIO.6L2.B","3139.6504","-192.71","-0.1325","-0.00585","55473944","E","0.029","0.029","0.029","0.029","B1","IP2","6L2"
"55466133","VMSIO.6L2.B","3139.6744","-192.686","-0.11615","-0.00585","55473945","E","0.05","0.05","0.05","0.05","B1","IP2","6L2"
"55466069","VAMSF.6L2.B","3139.6744","-192.686","-0.11615","-0.00585","55473941","E","0.05","0.05","0.05","0.05","B1","IP2","6L2"
"55466069","VAMSF.6L2.B","3139.8124","-192.548","-0.0635","-0.00585","55473942","E","0.05","0.05","0.05","0.05","B1","IP2","6L2"
"55466133","VMSIO.6L2.B","3139.8124","-192.548","-0.11615","-0.00585","55473946","E","0.05","0.05","0.05","0.05","B1","IP2","6L2"
"1541299","VMZAF.6L2.R","3139.8124","-192.548","0.097","0","54759716","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"1470297","VAMEF.6L2.R","3139.8124","-192.548","0.097","0","54759624","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283347","VCDA.E6L2.R","3139.8124","-192.548","0.097","0","54744679","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"181614","BTVSS.6L2.B1","3139.8124","-192.548","-0.097","-0.00585","54741793","E","0.033","0.05","0.033","0.05","B1","IP2","6L2"
"181614","BTVSS.6L2.B1","3140.3364","-192.024","-0.097","-0.00585","54741794","E","0.033","0.05","0.033","0.05","B1","IP2","6L2"
"181614","BTVSS.6L2.B1","3140.4364","-191.924","-0.097","-0.00585","54741795","E","0.033","0.05","0.033","0.05","B1","IP2","6L2"
"181614","BTVSS.6L2.B1","3140.5624","-191.798","-0.097","-0.00585","54741796","E","0.05","0.05","0.05","0.05","B1","IP2","6L2"
"383458","VAMSG.6L2.B","3140.5624","-191.798","-0.097","-0.00585","54745187","E","0.05","0.05","0.05","0.05","B1","IP2","6L2"
"383458","VAMSG.6L2.B","3140.8624","-191.498","-0.097","-0.00585","54745188","E","0.05","0.05","0.05","0.05","B1","IP2","6L2"
"283401","VCDJF.6L2.B","3140.8624","-191.498","-0.097","0","54744736","E","0.05","0.05","0.05","0.05","B1","IP2","6L2"
"283347","VCDA.E6L2.R","3146.8124","-185.548","0.097","0","54744680","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283348","VCDDR.B6L2.R","3146.8124","-185.548","0.097","0","54744681","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283348","VCDDR.B6L2.R","3147.2674","-185.093","0.097","0","54744682","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283401","VCDJF.6L2.B","3147.2674","-185.093","-0.097","0","54744737","E","0.05","0.05","0.05","0.05","B1","IP2","6L2"
"1523713","VMANF.6L2.B","3147.2674","-185.093","-0.097","0","54759695","E","0.05","0.05","0.05","0.05","B1","IP2","6L2"
"382844","VAMWE.6L2.B","3147.2674","-185.093","-0.097","0","54745151","E","0.05","0.05","0.05","0.05","B1","IP2","6L2"
"283349","VAMWD.6L2.R","3147.2674","-185.093","0.097","0","54744683","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"964098","VMAAF.A6L2.R","3147.2674","-185.093","0.097","0","54757367","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"1523713","VMANF.6L2.B","3147.5674","-184.793","-0.097","0","54759696","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"964098","VMAAF.A6L2.R","3147.5674","-184.793","0.097","0","54757368","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"382844","VAMWE.6L2.B","3147.5674","-184.793","-0.097","0","54745152","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"283349","VAMWD.6L2.R","3147.5674","-184.793","0.097","0","54744684","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283402","VCDA.A6L2.B","3147.5674","-184.793","-0.097","0","54744738","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"283350","VCDA.A6L2.R","3147.5674","-184.793","0.097","0","54744685","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283350","VCDA.A6L2.R","3154.5674","-177.793","0.097","0","54744686","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"283402","VCDA.A6L2.B","3154.5674","-177.793","-0.097","0","54744739","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"1053377","VMACC.6L2.B","3154.5674","-177.793","-0.097","0","54758343","E","0.04","0.04","0.04","0.04","B1","IP2","6L2"
"1053393","VMAND.6L2.R","3154.5674","-177.793","0.097","0","54758375","I","0.04","0.04","0.04","0.04","B2","IP2","6L2"
"1053377","VMACC.6L2.B","3154.8574","-177.503","-0.097","0","54758344","E","0.0315","0.0315","0.0315","0.0315","B1","IP2","6L2"
"1053393","VMAND.6L2.R","3154.8574","-177.503","0.097","0","54758376","I","0.05","0.05","0.05","0.05","B2","IP2","6L2"
"641292","VVGSH.A6L2.R","3154.8574","-177.503","0.097","0","54755101","I","0.05","0.05","0.05","0.05","B2","IP2","6L2"
